ItemNumber,StoreNumber,CurrentPrice,Approval,Strategy
1577,8,11.99,Not Approved,A
1262,10,10.29,Not Approved,A
1782,10,18.49,Not Approved,C
426,10,8.29,Not Approved,A
1711,5,33.49,Not Approved,B
76,7,13.99,Not Approved,B
823,6,11.99,Not Approved,B
659,5,55.99,Not Approved,A
995,8,58.99,Not Approved,B
727,8,37.99,Not Approved,D
960,3,99.99,Not Approved,A
1821,1,15.99,Not Approved,A
915,8,34.99,Not Approved,A
1980,6,4.49,Not Approved,D
1047,4,18.99,Not Approved,D
219,3,7.79,Not Approved,A
912,7,8.99,Not Approved,C
1938,6,8.99,Not Approved,A
1399,6,129.99,Not Approved,C
107,3,6.99,Not Approved,B
988,2,11.99,Not Approved,B
1238,4,9.99,Not Approved,B
262,1,14.99,Not Approved,C
1244,4,11.99,Not Approved,B
1319,5,44.99,Not Approved,A
1503,9,13.99,Not Approved,A
1610,3,7.49,Not Approved,C
277,5,10.99,Not Approved,A
154,9,4.79,Not Approved,B
1012,5,14.99,Not Approved,B
1402,7,49.99,Not Approved,A
1882,5,139.99,Not Approved,C
228,6,17.49,Not Approved,A
465,5,92.99,Not Approved,A
748,5,32.99,Not Approved,A
1083,9,27.99,Not Approved,C
458,6,14.49,Not Approved,A
26,1,15.99,Not Approved,C
1956,6,8.99,Not Approved,B
1302,10,13.99,Not Approved,A
955,6,12.49,Not Approved,D
1829,2,11.99,Not Approved,B
311,7,16.99,Not Approved,C
1204,2,10.99,Not Approved,B
1789,3,7.99,Not Approved,C
1710,6,26.49,Not Approved,B
926,8,39.99,Not Approved,A
304,3,14.99,Not Approved,A
665,7,69.99,Not Approved,C
1651,7,12.99,Not Approved,A
1204,4,10.99,Not Approved,B
906,7,17.99,Not Approved,A
869,8,44.99,Not Approved,B
86,7,7.99,Not Approved,B
1379,3,20.99,Not Approved,A
3,9,8.99,Not Approved,D
810,3,14.99,Not Approved,A
1995,5,14.99,Not Approved,A
1293,2,14.79,Not Approved,B
616,7,30.99,Not Approved,C
895,8,39.99,Not Approved,A
476,6,9.99,Not Approved,A
97,6,244.99,Not Approved,A
1885,6,859.99,Not Approved,A
303,7,15.99,Not Approved,D
509,4,13.79,Not Approved,B
480,9,11.99,Not Approved,A
769,5,11.99,Not Approved,B
161,6,4.99,Not Approved,C
530,5,7.49,Not Approved,B
1716,6,19.99,Not Approved,C
51,10,16.99,Not Approved,D
169,6,8.79,Not Approved,A
134,10,9.99,Not Approved,B
1898,10,10.99,Not Approved,D
1322,2,21.99,Not Approved,B
1686,3,11.69,Not Approved,A
718,10,8.99,Not Approved,B
1639,7,35.99,Not Approved,D
320,9,10.79,Not Approved,C
1723,8,15.99,Not Approved,B
518,4,12.99,Not Approved,A
1061,7,69.99,Not Approved,A
1121,4,15.79,Not Approved,A
1710,1,23.99,Not Approved,B
1699,3,12.99,Not Approved,A
721,6,10.99,Not Approved,A
1300,4,16.99,Not Approved,A
1054,9,12.99,Not Approved,B
372,3,15.99,Not Approved,A
849,3,12.29,Not Approved,C
305,8,15.99,Not Approved,C
1151,3,11.99,Not Approved,A
53,6,94.99,Not Approved,C
1331,6,10.99,Not Approved,B
1861,6,6.99,Not Approved,B
72,2,10.99,Not Approved,A
1916,3,38.99,Not Approved,B
1069,8,10.99,Not Approved,A
76,9,13.99,Not Approved,B
460,4,38.99,Not Approved,B
1781,4,6.99,Not Approved,A
517,9,6.29,Not Approved,C
1880,4,5.49,Not Approved,A
298,4,14.99,Not Approved,D
329,2,6.99,Not Approved,B
1727,1,22.99,Not Approved,B
1839,5,61.99,Not Approved,B
1986,5,4.49,Not Approved,B
712,7,19.99,Not Approved,A
1676,4,9.99,Not Approved,B
1078,3,12.49,Not Approved,C
1240,1,35.49,Not Approved,B
1863,4,5.79,Not Approved,B
927,4,29.99,Not Approved,D
1526,6,9.99,Not Approved,A
333,5,24.99,Not Approved,A
727,7,37.99,Not Approved,D
780,10,12.99,Not Approved,A
1971,7,4.49,Not Approved,B
448,9,34.99,Not Approved,C
1662,7,15.79,Not Approved,B
734,9,169.99,Not Approved,B
515,7,11.99,Not Approved,A
32,6,25.99,Not Approved,A
724,5,11.99,Not Approved,C
1867,5,19.99,Not Approved,A
870,3,8.29,Not Approved,B
444,1,16.99,Not Approved,B
979,8,19.99,Not Approved,A
1502,6,13.29,Not Approved,C
175,6,9.79,Not Approved,C
1096,1,16.99,Not Approved,B
346,8,12.49,Not Approved,A
1839,3,49.99,Not Approved,B
1781,10,8.49,Not Approved,A
156,1,4.79,Not Approved,A
1191,6,13.49,Not Approved,A
116,10,76.99,Not Approved,B
1515,10,11.79,Not Approved,C
1699,5,13.99,Not Approved,A
69,6,38.99,Not Approved,A
666,6,26.99,Not Approved,C
327,10,14.99,Not Approved,C
483,4,9.99,Not Approved,A
897,4,20.49,Not Approved,D
1936,7,4.99,Not Approved,A
720,9,14.99,Not Approved,A
437,7,32.99,Not Approved,B
135,8,8.99,Not Approved,A
1368,7,16.99,Not Approved,D
1948,5,8.99,Not Approved,B
1451,5,16.49,Not Approved,B
1066,10,20.99,Not Approved,C
1568,2,219.99,Not Approved,C
1901,2,14.99,Not Approved,B
792,9,9.99,Not Approved,B
248,5,8.79,Not Approved,B
1713,4,49.99,Not Approved,D
966,7,9.49,Not Approved,B
1818,5,13.49,Not Approved,A
1952,3,14.99,Not Approved,B
250,3,6.49,Not Approved,B
540,8,22.99,Not Approved,A
320,5,10.49,Not Approved,C
803,3,8.99,Not Approved,A
1503,4,12.29,Not Approved,A
1754,6,5.49,Not Approved,B
1454,5,15.99,Not Approved,B
289,5,23.99,Not Approved,B
149,5,8.99,Not Approved,A
1155,1,18.99,Not Approved,A
1758,1,4.49,Not Approved,A
1628,10,41.99,Not Approved,A
299,8,15.99,Not Approved,B
729,3,7.49,Not Approved,B
1129,10,35.99,Not Approved,B
1284,2,12.99,Not Approved,A
973,6,7.99,Not Approved,A
777,6,17.99,Not Approved,C
1229,2,3.99,Not Approved,B
466,6,11.99,Not Approved,B
888,9,13.99,Not Approved,B
939,5,24.99,Not Approved,A
1710,5,25.49,Not Approved,B
3,4,8.49,Not Approved,D
115,2,8.49,Not Approved,C
282,4,11.49,Not Approved,B
1315,4,57.99,Not Approved,B
424,1,7.79,Not Approved,A
368,6,12.99,Not Approved,A
647,10,9.79,Not Approved,A
1314,8,54.99,Not Approved,B
168,7,19.99,Not Approved,A
743,6,14.99,Not Approved,A
1668,2,41.99,Not Approved,B
1946,5,8.99,Not Approved,A
1165,5,7.99,Not Approved,D
467,5,11.99,Not Approved,A
1929,6,8.99,Not Approved,A
1242,3,18.99,Not Approved,A
692,3,6.79,Not Approved,B
1128,2,57.99,Not Approved,B
787,4,72.99,Not Approved,A
1877,6,4.99,Not Approved,B
1224,10,11.99,Not Approved,B
1918,1,16.49,Not Approved,A
1108,9,8.99,Not Approved,A
1027,5,10.99,Not Approved,A
1166,2,4.49,Not Approved,C
1303,6,9.29,Not Approved,B
145,1,7.99,Not Approved,A
702,2,9.99,Not Approved,B
56,1,5.49,Not Approved,D
267,9,7.79,Not Approved,C
1774,4,11.99,Not Approved,D
1091,5,10.99,Not Approved,B
1478,7,10.99,Not Approved,C
865,3,6.99,Not Approved,B
1371,5,12.99,Not Approved,C
408,2,19.99,Not Approved,A
668,9,10.99,Not Approved,A
455,5,12.49,Not Approved,B
404,7,16.99,Not Approved,A
1317,2,27.99,Not Approved,D
1731,1,7.99,Not Approved,B
1586,8,15.99,Not Approved,C
708,3,19.99,Not Approved,B
1601,7,7.49,Not Approved,B
4,8,9.29,Not Approved,C
227,4,12.99,Not Approved,A
292,1,13.79,Not Approved,B
496,4,33.99,Not Approved,C
1347,2,13.99,Not Approved,C
403,6,44.99,Not Approved,A
1787,7,33.99,Not Approved,A
832,9,15.99,Not Approved,B
1075,4,13.99,Not Approved,A
1075,8,16.99,Not Approved,A
558,6,12.49,Not Approved,B
315,6,12.99,Not Approved,A
1692,8,10.49,Not Approved,B
884,2,10.99,Not Approved,A
627,9,7.29,Not Approved,C
548,6,8.99,Not Approved,C
1073,2,13.69,Not Approved,A
1165,3,8.99,Not Approved,D
628,5,7.49,Not Approved,B
1458,9,17.49,Not Approved,B
1219,4,16.99,Not Approved,A
48,3,15.99,Not Approved,A
1502,9,12.99,Not Approved,C
1634,2,32.99,Not Approved,A
1333,7,7.49,Not Approved,A
509,2,13.79,Not Approved,B
1588,9,11.99,Not Approved,A
325,7,13.99,Not Approved,B
1926,3,6.49,Not Approved,B
1240,2,35.49,Not Approved,B
767,10,114.99,Not Approved,A
1903,2,39.99,Not Approved,A
1006,2,5.99,Not Approved,B
29,2,37.99,Not Approved,B
1070,8,16.99,Not Approved,A
1108,10,8.99,Not Approved,A
819,4,14.99,Not Approved,B
1858,1,69.99,Not Approved,B
1949,7,34.99,Not Approved,B
484,8,13.49,Not Approved,A
70,6,24.99,Not Approved,C
1887,3,45.99,Not Approved,C
540,2,22.99,Not Approved,A
247,6,8.29,Not Approved,C
992,1,26.99,Not Approved,B
1106,3,11.99,Not Approved,B
1724,8,17.49,Not Approved,A
1144,8,78.99,Not Approved,B
1387,7,8.99,Not Approved,A
1589,2,7.79,Not Approved,B
966,4,8.99,Not Approved,B
1513,8,34.99,Not Approved,D
1011,1,29.99,Not Approved,A
345,10,17.99,Not Approved,A
1168,6,4.49,Not Approved,A
1321,6,22.99,Not Approved,A
1006,5,4.99,Not Approved,B
1954,1,8.99,Not Approved,A
1572,5,42.99,Not Approved,B
1589,4,7.79,Not Approved,B
1745,10,7.49,Not Approved,B
863,10,19.99,Not Approved,A
279,10,84.99,Not Approved,A
1185,10,10.29,Not Approved,C
1327,6,24.99,Not Approved,B
1998,6,52.99,Not Approved,A
697,5,11.29,Not Approved,A
795,5,23.99,Not Approved,B
267,5,9.99,Not Approved,C
1289,2,49.99,Not Approved,A
70,5,24.99,Not Approved,C
360,10,14.49,Not Approved,C
892,5,17.49,Not Approved,C
639,9,16.99,Not Approved,C
769,2,11.99,Not Approved,B
1372,5,12.49,Not Approved,A
929,9,51.99,Not Approved,B
424,3,7.79,Not Approved,A
990,9,11.99,Not Approved,A
1627,2,42.99,Not Approved,A
1261,4,8.99,Not Approved,A
1515,2,9.99,Not Approved,C
1039,10,13.99,Not Approved,B
635,1,16.99,Not Approved,C
1392,4,13.99,Not Approved,A
777,3,17.99,Not Approved,C
982,5,14.99,Not Approved,A
1842,4,15.99,Not Approved,C
681,1,119.99,Not Approved,B
1350,10,9.99,Not Approved,C
1427,3,56.99,Not Approved,A
1043,5,29.99,Not Approved,A
996,1,16.99,Not Approved,C
1042,1,49.99,Not Approved,D
999,7,24.99,Not Approved,B
929,7,51.99,Not Approved,B
1322,4,21.99,Not Approved,B
624,4,6.49,Not Approved,A
530,4,7.99,Not Approved,B
658,2,74.99,Not Approved,B
1755,8,4.49,Not Approved,C
12,5,9.79,Not Approved,A
1109,4,189.99,Not Approved,D
237,1,15.99,Not Approved,C
1998,5,52.99,Not Approved,A
1599,8,19.99,Not Approved,A
1785,7,20.99,Not Approved,A
1041,10,14.99,Not Approved,D
991,6,74.99,Not Approved,C
836,9,15.99,Not Approved,B
1899,3,14.99,Not Approved,A
1686,1,11.69,Not Approved,A
1369,9,18.49,Not Approved,D
410,9,52.99,Not Approved,A
1633,4,8.99,Not Approved,A
1796,8,9.99,Not Approved,D
1062,2,49.99,Not Approved,A
61,5,6.49,Not Approved,B
406,5,15.99,Not Approved,B
356,5,12.99,Not Approved,C
928,10,39.99,Not Approved,B
665,4,69.99,Not Approved,C
1247,5,8.79,Not Approved,B
1290,5,11.29,Not Approved,A
320,1,8.99,Not Approved,C
1629,7,22.99,Not Approved,A
1485,7,36.99,Not Approved,A
258,10,12.49,Not Approved,D
833,1,12.99,Not Approved,C
1392,2,13.99,Not Approved,A
1255,9,15.99,Not Approved,A
758,7,8.99,Not Approved,A
1280,5,7.49,Not Approved,A
79,8,12.99,Not Approved,A
72,4,10.99,Not Approved,A
1989,3,6.49,Not Approved,A
797,6,7.99,Not Approved,A
150,8,4.79,Not Approved,B
1134,1,13.79,Not Approved,A
931,9,28.99,Not Approved,C
794,5,17.99,Not Approved,A
471,10,9.99,Not Approved,B
1893,6,78.99,Not Approved,A
187,4,19.99,Not Approved,C
944,2,24.99,Not Approved,A
1683,3,14.49,Not Approved,A
193,7,8.99,Not Approved,B
385,2,12.99,Not Approved,C
1012,6,15.49,Not Approved,B
437,4,29.99,Not Approved,B
773,6,14.99,Not Approved,B
1459,5,8.49,Not Approved,B
869,6,49.99,Not Approved,B
937,6,46.99,Not Approved,A
261,1,14.99,Not Approved,B
431,5,6.99,Not Approved,B
551,5,6.99,Not Approved,B
24,4,24.99,Not Approved,A
1996,3,9.99,Not Approved,C
451,7,28.99,Not Approved,A
822,2,12.99,Not Approved,A
592,4,8.99,Not Approved,A
1042,7,51.99,Not Approved,D
404,9,16.99,Not Approved,A
126,1,12.49,Not Approved,B
618,9,22.99,Not Approved,B
1169,1,8.99,Not Approved,B
422,3,13.99,Not Approved,B
925,1,53.99,Not Approved,B
183,5,27.49,Not Approved,A
555,8,12.29,Not Approved,A
5,3,7.49,Not Approved,A
363,7,13.99,Not Approved,C
718,9,9.99,Not Approved,B
1729,4,19.99,Not Approved,B
1897,5,10.99,Not Approved,A
1574,6,34.99,Not Approved,B
1872,6,6.49,Not Approved,A
252,6,14.49,Not Approved,A
1049,10,249.99,Not Approved,C
1410,8,7.99,Not Approved,B
420,2,11.99,Not Approved,B
950,1,41.99,Not Approved,A
831,4,14.99,Not Approved,A
549,6,6.99,Not Approved,B
1798,8,7.29,Not Approved,A
590,3,14.99,Not Approved,D
28,7,17.99,Not Approved,C
1422,2,159.99,Not Approved,D
879,4,18.99,Not Approved,A
686,2,21.99,Not Approved,A
1157,10,6.49,Not Approved,A
133,4,8.49,Not Approved,A
1260,8,24.99,Not Approved,A
642,4,18.99,Not Approved,A
1752,1,5.99,Not Approved,B
1670,8,9.99,Not Approved,A
1754,8,6.49,Not Approved,B
471,8,9.99,Not Approved,B
1295,4,17.99,Not Approved,A
711,1,31.99,Not Approved,A
941,8,11.99,Not Approved,A
1530,9,7.49,Not Approved,B
245,7,14.99,Not Approved,D
1014,4,11.99,Not Approved,C
1297,2,34.99,Not Approved,A
1346,10,8.99,Not Approved,D
989,1,22.99,Not Approved,A
307,4,14.99,Not Approved,C
918,6,139.99,Not Approved,C
739,7,54.99,Not Approved,A
163,7,4.79,Not Approved,B
201,2,13.79,Not Approved,A
180,7,49.99,Not Approved,C
1080,9,9.99,Not Approved,B
364,8,13.99,Not Approved,B
1398,1,32.99,Not Approved,B
364,6,14.49,Not Approved,B
1042,6,49.99,Not Approved,D
899,4,12.99,Not Approved,A
1656,3,6.49,Not Approved,B
943,10,10.99,Not Approved,D
986,10,11.99,Not Approved,A
1664,7,9.99,Not Approved,A
1427,5,46.99,Not Approved,A
1655,2,11.99,Not Approved,A
32,1,22.99,Not Approved,A
1266,10,14.99,Not Approved,A
1037,5,14.49,Not Approved,A
661,6,14.49,Not Approved,A
500,5,11.49,Not Approved,C
1399,10,129.99,Not Approved,C
1749,1,7.29,Not Approved,A
1626,2,35.99,Not Approved,B
378,8,5.79,Not Approved,B
691,10,6.49,Not Approved,B
413,4,8.99,Not Approved,A
576,2,11.99,Not Approved,A
314,5,12.99,Not Approved,A
1999,5,24.99,Not Approved,B
948,9,14.99,Not Approved,A
1601,6,6.29,Not Approved,B
601,6,8.99,Not Approved,B
345,5,23.49,Not Approved,A
135,10,9.99,Not Approved,A
429,3,12.99,Not Approved,A
1755,5,3.99,Not Approved,C
1998,10,69.99,Not Approved,A
916,9,59.99,Not Approved,C
311,3,19.99,Not Approved,C
1278,6,9.79,Not Approved,A
829,2,14.99,Not Approved,B
1565,5,18.49,Not Approved,B
839,1,22.49,Not Approved,A
722,7,7.99,Not Approved,D
1699,9,14.99,Not Approved,A
1988,2,4.99,Not Approved,C
1993,7,14.99,Not Approved,A
629,1,7.49,Not Approved,A
915,4,32.99,Not Approved,A
1658,8,12.99,Not Approved,A
1421,5,79.99,Not Approved,A
1358,2,8.99,Not Approved,B
970,3,8.99,Not Approved,B
1522,4,8.49,Not Approved,A
1550,4,7.49,Not Approved,D
1251,5,13.79,Not Approved,D
1648,1,99.99,Not Approved,A
19,7,10.99,Not Approved,A
1583,8,11.99,Not Approved,A
1142,5,25.49,Not Approved,A
1158,10,6.49,Not Approved,B
1151,6,12.49,Not Approved,A
1568,5,199.99,Not Approved,C
725,8,11.99,Not Approved,A
1305,9,8.49,Not Approved,D
311,8,16.99,Not Approved,C
1573,7,24.99,Not Approved,C
1648,3,99.99,Not Approved,A
689,5,9.79,Not Approved,B
359,7,17.99,Not Approved,B
1857,2,22.99,Not Approved,C
129,3,13.49,Not Approved,B
1048,6,59.99,Not Approved,A
1925,3,9.99,Not Approved,B
1562,4,14.99,Not Approved,B
1975,6,4.49,Not Approved,A
687,4,7.49,Not Approved,D
783,3,4.99,Not Approved,A
618,2,19.99,Not Approved,B
141,2,8.49,Not Approved,B
1176,8,8.29,Not Approved,A
691,2,6.49,Not Approved,B
59,1,5.49,Not Approved,B
1883,7,36.99,Not Approved,B
440,3,34.99,Not Approved,C
1975,2,4.79,Not Approved,A
1541,9,37.99,Not Approved,A
733,9,9.99,Not Approved,D
1817,8,39.99,Not Approved,D
155,7,8.49,Not Approved,A
1002,6,12.29,Not Approved,D
1117,4,14.79,Not Approved,D
1499,9,39.99,Not Approved,B
1409,9,10.99,Not Approved,B
1989,10,7.49,Not Approved,A
151,2,8.49,Not Approved,C
149,10,8.49,Not Approved,A
33,10,56.99,Not Approved,D
1245,2,33.99,Not Approved,C
702,6,9.29,Not Approved,B
1292,9,12.49,Not Approved,C
1920,1,21.99,Not Approved,A
1391,3,24.99,Not Approved,D
99,2,16.99,Not Approved,A
1483,6,9.99,Not Approved,A
816,6,34.99,Not Approved,A
1662,6,19.49,Not Approved,B
340,10,49.99,Not Approved,C
1165,7,8.49,Not Approved,D
244,9,14.99,Not Approved,A
656,3,149.99,Not Approved,A
925,6,59.99,Not Approved,B
1276,8,9.99,Not Approved,B
1969,7,4.49,Not Approved,A
313,9,7.29,Not Approved,A
59,9,5.99,Not Approved,B
6,5,8.49,Not Approved,A
1367,5,8.29,Not Approved,A
1458,7,17.49,Not Approved,B
1092,10,18.99,Not Approved,B
1608,8,29.99,Not Approved,A
524,4,79.99,Not Approved,A
206,1,47.99,Not Approved,B
1555,6,5.99,Not Approved,A
1082,10,8.99,Not Approved,A
432,10,8.29,Not Approved,A
266,9,7.99,Not Approved,A
1360,8,69.99,Not Approved,C
839,9,22.49,Not Approved,A
1181,6,11.79,Not Approved,A
810,1,14.99,Not Approved,A
1082,6,8.29,Not Approved,A
1018,9,11.79,Not Approved,A
1129,1,35.49,Not Approved,B
1278,7,9.99,Not Approved,A
1741,3,5.99,Not Approved,A
634,4,17.99,Not Approved,B
1625,2,31.99,Not Approved,B
426,7,8.29,Not Approved,A
1136,10,11.49,Not Approved,A
1782,7,18.49,Not Approved,C
93,3,55.99,Not Approved,A
1963,9,4.49,Not Approved,A
812,9,45.99,Not Approved,A
609,8,24.99,Not Approved,A
1983,9,8.49,Not Approved,A
1497,10,37.99,Not Approved,A
156,3,4.79,Not Approved,A
285,5,9.99,Not Approved,B
413,8,9.29,Not Approved,A
1383,4,47.99,Not Approved,A
139,5,8.99,Not Approved,A
179,5,19.99,Not Approved,A
1125,9,29.99,Not Approved,A
410,7,52.99,Not Approved,A
1054,6,14.99,Not Approved,B
123,4,21.99,Not Approved,A
1782,6,17.99,Not Approved,C
1794,7,99.99,Not Approved,A
994,10,79.99,Not Approved,B
475,2,8.99,Not Approved,B
400,10,13.99,Not Approved,A
862,2,12.99,Not Approved,C
1851,7,9.99,Not Approved,B
619,2,18.99,Not Approved,A
387,5,8.29,Not Approved,B
1987,2,8.99,Not Approved,B
1774,2,11.99,Not Approved,D
380,2,7.99,Not Approved,B
638,3,15.99,Not Approved,D
1961,5,4.49,Not Approved,A
1357,1,33.99,Not Approved,C
35,6,7.49,Not Approved,D
779,4,15.99,Not Approved,B
1700,10,19.99,Not Approved,A
1925,7,9.99,Not Approved,B
998,7,18.99,Not Approved,A
1059,6,21.99,Not Approved,A
1968,6,8.99,Not Approved,C
1414,3,2.99,Not Approved,A
859,4,21.99,Not Approved,B
460,7,49.99,Not Approved,B
1360,2,69.99,Not Approved,C
965,8,12.99,Not Approved,A
1871,3,7.99,Not Approved,C
63,3,12.49,Not Approved,C
1100,8,10.99,Not Approved,A
699,1,22.99,Not Approved,B
1871,6,6.49,Not Approved,C
441,4,17.99,Not Approved,D
342,10,39.99,Not Approved,B
369,9,6.99,Not Approved,A
1849,2,21.99,Not Approved,A
98,9,449.99,Not Approved,A
257,3,22.99,Not Approved,D
509,5,13.99,Not Approved,B
831,1,14.99,Not Approved,A
335,1,51.99,Not Approved,B
492,1,8.99,Not Approved,B
1035,3,29.49,Not Approved,A
698,4,22.99,Not Approved,A
544,4,10.29,Not Approved,A
182,8,49.99,Not Approved,C
1889,4,89.99,Not Approved,A
1609,6,23.99,Not Approved,A
1184,9,10.49,Not Approved,A
1891,1,56.99,Not Approved,B
136,4,8.29,Not Approved,B
1817,9,39.99,Not Approved,D
490,7,7.99,Not Approved,C
1073,6,15.99,Not Approved,A
1063,6,13.99,Not Approved,B
1722,5,16.49,Not Approved,B
885,3,18.99,Not Approved,B
813,10,12.99,Not Approved,B
347,2,8.99,Not Approved,A
178,4,24.99,Not Approved,D
1627,6,35.99,Not Approved,A
975,6,8.29,Not Approved,D
640,9,17.99,Not Approved,A
169,9,13.99,Not Approved,A
767,1,99.99,Not Approved,A
1115,1,36.99,Not Approved,A
635,7,16.99,Not Approved,C
1633,10,8.79,Not Approved,A
624,5,7.49,Not Approved,A
1290,7,13.49,Not Approved,A
1617,4,21.99,Not Approved,B
347,3,8.99,Not Approved,A
1938,10,8.49,Not Approved,A
1564,9,14.49,Not Approved,B
1962,7,8.49,Not Approved,A
1315,2,57.99,Not Approved,B
1399,1,129.99,Not Approved,C
1453,2,16.99,Not Approved,A
453,9,10.49,Not Approved,A
310,4,14.99,Not Approved,A
1030,1,14.99,Not Approved,D
1557,10,52.99,Not Approved,A
912,6,8.99,Not Approved,C
1260,7,24.99,Not Approved,A
367,5,12.99,Not Approved,A
624,1,6.49,Not Approved,A
1163,4,12.99,Not Approved,C
1598,5,21.49,Not Approved,A
1420,6,51.99,Not Approved,C
1664,5,12.79,Not Approved,A
942,5,12.49,Not Approved,A
1298,10,9.99,Not Approved,C
721,8,11.99,Not Approved,A
1640,6,24.99,Not Approved,B
241,3,15.99,Not Approved,B
438,10,19.99,Not Approved,A
363,6,12.99,Not Approved,C
1398,6,32.99,Not Approved,B
1723,2,15.99,Not Approved,B
1966,2,8.99,Not Approved,A
1146,5,16.99,Not Approved,A
1563,5,10.99,Not Approved,D
1611,5,7.49,Not Approved,A
1711,10,20.99,Not Approved,B
276,10,10.99,Not Approved,A
774,9,15.99,Not Approved,A
960,9,79.99,Not Approved,A
449,2,10.99,Not Approved,A
139,7,8.49,Not Approved,A
1026,6,11.29,Not Approved,D
240,10,14.99,Not Approved,A
86,9,7.99,Not Approved,B
1044,5,21.99,Not Approved,C
1934,8,8.49,Not Approved,B
829,5,14.99,Not Approved,B
1893,8,89.99,Not Approved,A
273,1,7.99,Not Approved,C
1929,8,8.49,Not Approved,A
95,10,8.99,Not Approved,B
1749,5,6.99,Not Approved,A
8,5,8.99,Not Approved,A
1006,10,6.29,Not Approved,B
544,2,10.29,Not Approved,A
1501,10,19.99,Not Approved,A
1766,6,8.49,Not Approved,B
1623,3,249.99,Not Approved,A
154,8,4.79,Not Approved,B
494,8,7.99,Not Approved,C
1993,8,14.99,Not Approved,A
1350,1,9.99,Not Approved,C
599,10,7.49,Not Approved,A
1665,9,21.99,Not Approved,A
649,1,16.99,Not Approved,A
760,10,8.99,Not Approved,A
909,4,7.99,Not Approved,A
1913,10,16.99,Not Approved,C
714,5,54.99,Not Approved,A
1286,2,94.99,Not Approved,A
381,2,11.89,Not Approved,B
886,3,18.99,Not Approved,D
206,3,47.99,Not Approved,B
1320,5,63.99,Not Approved,D
1462,4,64.99,Not Approved,A
620,10,99.99,Not Approved,D
680,9,34.99,Not Approved,B
1903,5,39.99,Not Approved,A
1376,5,19.99,Not Approved,A
1029,6,16.99,Not Approved,A
1768,6,8.49,Not Approved,B
398,4,159.99,Not Approved,A
819,2,14.99,Not Approved,B
469,8,12.99,Not Approved,C
